"recipe_id","recipe_name","ingredients","cuisine","calories","rating","instructions","difficulty","image_url"
"1038","Seafood Tabbouli","1 cup bulgur wheat, 1 cup boiling water, 200g scallops (poached and cooled), 1/2 cup fresh flat-leaf parsley (chopped), 1/4 cup fresh cilantro (chopped), 1 tomato (diced), 3 scallions (sliced), 100g baby shrimp (cooked). For dressing: 1/4 cup fresh lemon juice, 1/4 cup olive oil, 1 tbsp tomato paste, 1 tsp anchovy paste, 1/4 tsp fresh ground pepper","Middle Eastern","208","4.3","In a heatproof bowl, pour 1 cup boiling water over the bulgur and let stand for 30 minutes | Poach the scallops in simmering salted water for 2 minutes ? drain and cool | Drain the bulgur in a colander lined with cheesecloth or a clean kitchen towel ? squeeze out all the liquid | Place the bulgur in a large bowl, add parsley, cilantro, tomato, and scallions ? toss well | Whisk together all dressing ingredients | Add the dressing to the bulgur mixture and toss to coat evenly | Chill for 1 hour | If chilling longer than 1 hour, add the scallops and shrimp 1 hour before serving","easy","https://images.pexels.com/photos/11119097/pexels-photo-11119097.jpeg?auto=compress&cs=tinysrgb&h=350"
"1039","Fish in the River","4 celery stalks (cut into pieces), 1/2 cup cream cheese or cheese spread, 1/2 cup goldfish crackers","American","106","5.0","Fill the prepared celery stalks with cream cheese or cheese spread | Add the goldfish crackers on top to look like fish swimming | For extra fun, tint the cream cheese with a little blue food coloring to look like water | Serve immediately","easy","https://images.pexels.com/photos/18179523/pexels-photo-18179523.jpeg?auto=compress&cs=tinysrgb&h=350"
"1040","Pear Walnut Gorgonzola Pizza","2 large tortilla wraps, 1 tbsp extra virgin olive oil, 1/2 onion (sliced), 1 pear (sliced), 1 tbsp balsamic vinegar, 1/4 tsp fresh ground black pepper, 1/2 cup Gorgonzola cheese (crumbled), 1/4 cup walnuts (chopped)","Italian","193","5.0","Preheat oven to 450?F (230?C) | Heat oil in a non-stick skillet ? add onions and saut? until softened, 7-8 minutes | Add the sliced pears and saut? for 2 more minutes | Add balsamic vinegar and pepper and stir until all the liquid evaporates and the onions are glazed | Divide the mixture between the two wraps | Top with Gorgonzola and walnuts | Bake for 8-10 minutes until the cheese is melted | Slice and serve","easy","https://images.pexels.com/photos/5848261/pexels-photo-5848261.jpeg?auto=compress&cs=tinysrgb&h=350"
"1041","Sugar Cookies","1/2 cup unsalted butter (softened), 1/2 cup granulated sugar, 2 large egg yolks, 1 tsp vanilla extract, 1 1/4 cups all-purpose flour, 1/2 tsp baking powder, 1/4 tsp salt","American","203","4.3","Preheat oven to 375?F (190?C) | Cream butter and sugar until light and fluffy | Add the egg yolks and vanilla and mix well | In a separate bowl, combine flour, baking powder, and salt | Add the flour mixture to the creamed mixture ? do not overmix | If the dough is too warm, wrap in plastic and refrigerate for 1 hour | Roll out to 1/4-inch thickness and cut into shapes | Transfer to a parchment-lined cookie sheet | Bake for 10-12 minutes until lightly golden ? watch carefully as they brown quickly | Remove from the oven and immediately transfer to a wire rack | Cool completely and decorate as desired","easy","https://images.pexels.com/photos/35412273/pexels-photo-35412273.jpeg?auto=compress&cs=tinysrgb&h=350"
"1042","Tomato Basil Open-Faced Sandwich","4 slices bread, 2 tbsp fat-free mayonnaise, 1 tsp prepared mustard, 8 fresh basil leaves, 2 ripe tomatoes (sliced), 1/4 cup fat-free cheddar cheese (shredded), salt and black pepper to taste","Italian","80","4.2","Spread each slice of bread thinly with mayonnaise and mustard | Place basil leaves on top of each slice | Arrange tomato slices on top of the basil | Sprinkle with salt and pepper | Top with a sprinkle of cheese | Place in a toaster oven or under the broiler until the cheese begins to melt and the edges of the bread are crispy | Serve immediately","easy","https://images.pexels.com/photos/13995329/pexels-photo-13995329.jpeg?auto=compress&cs=tinysrgb&h=350"
"1043","Petoules","1 cup all-purpose flour, 1/2 cup whole milk, 1/2 cup water, 2 tbsp granulated sugar, 1 large egg, 1 tsp baking powder, 1/2 tsp ground cinnamon, 1/4 cup vegetable oil for frying, honey, powdered sugar, and extra cinnamon for serving","Greek","116","5.0","In a large mixing bowl, whisk together flour, milk, water, sugar, egg, baking powder, and cinnamon until thick like pancake batter | Heat 1/4 cup vegetable oil in a medium non-stick pan | Drop tablespoonfuls of the batter into the hot oil ? you can cook about 5 at a time | When bubbles form on the surface, flip and cook until golden brown on both sides | Transfer to a paper towel-lined platter to drain excess oil | Drizzle with honey and sprinkle with cinnamon and powdered sugar | Serve hot","easy","https://images.pexels.com/photos/10970323/pexels-photo-10970323.jpeg?auto=compress&cs=tinysrgb&h=350"
"1044","Cranberry Wampanoag Sauce","2 cups fresh cranberries (washed), 1 cup water, 3/4 cup granulated sugar","American","72","4.0","Wash the cranberries thoroughly | Place the cranberries and water in a saucepan | Cook over medium heat until the berries are soft and begin to burst | Add the sugar | Cook for 3-5 minutes more until the berries are boiling | Remove from heat and let the sauce cool | Serve at room temperature or chilled","easy","https://images.pexels.com/photos/8251603/pexels-photo-8251603.jpeg?auto=compress&cs=tinysrgb&h=350"
"1045","African Peanut Stew","1 medium onion (diced), 3 cloves garlic (minced), 2 tbsp vegetable oil, 1 can (400g) crushed pineapple with juice, 2 cups fresh spinach, 1/4 cup fresh cilantro (chopped), 1/2 cup peanut butter, hot sauce to taste, rice for serving","African","1018","4.3","Saut? the onions and garlic in the vegetable oil until softened | Add the can of pineapple with its juices and let simmer for 5 minutes | Add the spinach and cook covered until wilted | Stir in the cilantro, hot sauce to taste, and peanut butter until smooth and combined | Serve hot over rice","easy","https://images.pexels.com/photos/30635676/pexels-photo-30635676.jpeg?auto=compress&cs=tinysrgb&h=350"
"1046","Peppermint Meringues","3 large egg whites (at room temperature), 1/4 tsp salt, 1/4 tsp cream of tartar, 3/4 cup granulated sugar, 3 candy canes (crushed into small pieces)","American","106","4.3","Preheat oven to 225?F (110?C) and line baking sheets with parchment paper or ungreased foil | Crush the candy canes and mix with the sugar | In a large deep mixing bowl, beat the egg whites until just foamy ? sprinkle with salt and cream of tartar and beat until soft peaks form | Gradually add the sugar-candy cane mixture, beating on high until very stiff peaks form, about 5-8 minutes | Drop by teaspoonfuls or pipe with a star tip onto the prepared sheets | Bake on the lowest rack for 1 1/2 hours | Turn off the oven and leave the meringues in with the door ajar for at least another hour until completely cool | Store in an airtight container","medium","https://images.pexels.com/photos/6823748/pexels-photo-6823748.jpeg?auto=compress&cs=tinysrgb&h=350"
"1047","Asopao De Pollo","1 whole chicken (cut into pieces), 2 tbsp vegetable oil, 1 medium onion (diced), 4 cups chicken broth, 1 tsp salt, 1 tsp dried oregano, 1/2 tsp ground coriander, 1/4 tsp black pepper, 1 can (400g) stewed tomatoes (blended), 4 cloves garlic (minced), 1 cup frozen green peas, 1 green bell pepper (diced), 100g smoked ham (diced), 1/4 cup green olives, 1 tbsp capers, 2 cups cooked rice, 1/4 cup Parmesan cheese","Caribbean","966","4.5","Sear the chicken pieces and onion in oil in a deep 12-inch skillet or Dutch oven | Add broth, salt, oregano, coriander, blended tomatoes, and garlic ? bring to a boil, then reduce heat | Cover and simmer for 30 minutes | Cook the rice according to package directions, using chicken broth in place of water | Add the peas, green pepper, ham, olives, and capers to the chicken ? cover and simmer until the rice is done | Serve the chicken mixture over the rice, pour the sauce over, and sprinkle with Parmesan","easy","https://images.pexels.com/photos/34821965/pexels-photo-34821965.jpeg?auto=compress&cs=tinysrgb&h=350"
"1048","Angel Hair Pasta Salad","400g angel hair pasta (cooked and drained), 2 tbsp sesame seeds (toasted), 3 tbsp olive oil, 2 tbsp granulated sugar, 3 tbsp apple cider vinegar, 1/2 tsp salt, 1/4 tsp white pepper, 1 cup red cabbage (shredded), 2 scallions (sliced), 1/2 cup water chestnuts (sliced), 2 tbsp sliced almonds (toasted)","American","532","5.0","Cook the pasta according to package directions ? drain and set aside | Heat oil in a small skillet ? add almonds and sesame seeds and saut? until slightly brown ? set aside | In a jar, combine oil, sugar, vinegar, salt, and white pepper ? shake well | In a large bowl, combine cabbage, scallions, water chestnuts, and pasta | Toss in the nut mixture | Toss with the dressing just before serving","easy","https://images.pexels.com/photos/6896393/pexels-photo-6896393.jpeg?auto=compress&cs=tinysrgb&h=350"
"1049","Candy Snowballs","2 cups white chocolate chips, 4 cups Kix cereal, 2 tbsp sugar substitute","American","72","4.0","Melt the white chocolate chips in a microwave-safe 6-cup bowl, stirring to ensure they are completely melted | Pour in the Kix cereal and stir until completely coated | Sprinkle the sugar substitute over the mixture as you stir once more | Drop by tablespoons onto a cookie sheet or wax paper | Refrigerate for 30 minutes or freeze for 15 minutes | Remove from the sheet and store in the refrigerator","easy","https://images.pexels.com/photos/16680081/pexels-photo-16680081.jpeg?auto=compress&cs=tinysrgb&h=350"
"1050","Banana Caramel Pie","3/4 cup dark brown sugar, 1/3 cup all-purpose flour, 1/4 tsp salt, 1/4 cup cold water, 2 large egg yolks, 1 cup boiling water, 2 tbsp unsalted butter, 1 tsp vanilla extract, 1/2 cup evaporated milk, 1 baked 9-inch pie shell, 2 ripe bananas (sliced), whipped cream for topping","American","271","4.0","Mix brown sugar, flour, and salt in a saucepan | Stir in the cold water and egg yolks ? beat until smooth | Gradually stir in the boiling water | Cook over medium heat, stirring constantly, for about 3 minutes until smoothly thickened | Stir in the butter, vanilla, and evaporated milk | Cool slightly, then pour into the baked pie shell | Shortly before serving, slice the bananas and arrange over the filling | Top with whipped cream and serve","easy","https://images.pexels.com/photos/9501719/pexels-photo-9501719.jpeg?auto=compress&cs=tinysrgb&h=350"
"1051","Icebox Cake","3 cups heavy whipping cream, 1/4 cup granulated sugar, 1 tsp vanilla extract, 1 package chocolate wafer cookies (about 40), cocoa powder or chocolate shavings for garnish","American","809","4.0","In a large bowl, beat cream, sugar, and vanilla with an electric mixer on high speed until soft peaks form | On a flat serving plate, arrange 7 cookies side by side in a circle, with 1 cookie in the centre | Spread with 1/2 cup whipped cream, making a 7-inch circle | Repeat with remaining cookies and cream, making 11 layers of cookies and ending with a layer of cream | Cover with plastic wrap and refrigerate overnight | To serve, dust the top lightly with cocoa powder or chocolate shavings","easy","https://images.pexels.com/photos/4686955/pexels-photo-4686955.jpeg?auto=compress&cs=tinysrgb&h=350"
"1052","Cornmeal Fish Sticks","500g firm white fish fillets (cut into strips), 2 large egg whites, 2 tsp salt (divided), 1/4 tsp black pepper, 1 cup yellow cornmeal, 1/2 cup Parmesan cheese (grated), 1/4 cup all-purpose flour, vegetable oil for frying","American","829","4.5","Preheat oven to 250?F (120?C) and line one baking sheet with foil ? fit another with a wire rack | Whisk together egg whites, 1 teaspoon salt, and 1/4 teaspoon pepper ? add the fish strips and toss to coat | In another bowl, combine cornmeal, Parmesan, flour, and the remaining 1 teaspoon salt ? season with pepper | Working in batches, lift the fish from the egg mixture and dredge in the cornmeal mixture, patting to adhere | Heat oil in a large skillet over medium-high heat | Cook the fish in batches until golden brown and opaque, 4-6 minutes, turning once | Transfer to the wire rack and keep warm in the oven while cooking the remaining fish | Serve hot with tartar sauce","easy","https://images.pexels.com/photos/34019400/pexels-photo-34019400.jpeg?auto=compress&cs=tinysrgb&h=350"
"1053","Ultimate Chocolate Truffle Cookies","100g unsweetened chocolate (chopped), 1 cup semi-sweet chocolate chips (divided), 1 tsp vanilla extract, 3 tbsp unsalted butter, 2 large eggs, 1/2 cup granulated sugar, 1/3 cup all-purpose flour, 2 tbsp unsweetened cocoa powder, 1/2 tsp baking powder, 1/4 tsp salt, powdered sugar for dusting","American","83","5.0","In a large saucepan over low heat, melt the unsweetened chocolate, 1/2 cup of the chocolate chips, vanilla, and butter together ? stir until smooth | Remove from heat and cool for 10 minutes | Beat the eggs and sugar together for 2 minutes with an electric mixer | Beat in the chocolate mixture | Combine flour, cocoa powder, baking powder, and salt ? add to the chocolate mixture just until combined | Stir in the remaining 1/2 cup chocolate chips | Cover the dough and chill for at least 3 hours | Preheat oven to 350?F (175?C) | Roll the dough into 1-inch balls with lightly floured hands and place 2 inches apart on ungreased or parchment-lined cookie sheets | Bake for 10-12 minutes until lightly puffed and set | Cool for 3-4 minutes on the sheets before removing to a wire rack | Dust with powdered sugar","easy","https://images.pexels.com/photos/13988422/pexels-photo-13988422.jpeg?auto=compress&cs=tinysrgb&h=350"
"1054","Spinach Broccoli Casserole","1 box frozen chopped spinach (thawed and drained), 1 box frozen broccoli (thawed and drained), 200g fresh mushrooms (sliced and saut?ed), 1 can (400g) cream of mushroom soup, 1/4 cup light mayonnaise, 2 large egg whites, 1/2 tsp garlic powder, 1/4 tsp black pepper","American","52","4.0","Preheat oven to 350?F (175?C) and spray an 8 x 8-inch pan with cooking spray | Microwave the spinach and broccoli according to package directions ? drain well | Saut? the mushrooms in a little light margarine with crushed garlic | In a large mixing bowl, combine the soup, mayonnaise, egg whites, and seasonings | Add the cooked vegetables and mushrooms ? mix well | Pour into the prepared pan | Bake for 35-40 minutes until firm | Serve hot","easy","https://images.pexels.com/photos/32023537/pexels-photo-32023537.jpeg?auto=compress&cs=tinysrgb&h=350"
